Temps (ms),Déplacement (mm) obtenu par intégration,Effort (kN),Energie (J),Vitesse (m/s) obtenue par intégration
ms ,mm1,kN ,J  ,ms1
            ,BUT 180,BUT 180,BUT 180,BUT 180
  -44.850000,    0.000000,    0.517873,    0.000000,    0.000000
  -44.800000,    0.000000,    0.520780,    0.000000,    0.000000
  -44.750000,    0.000000,    0.523676,    0.000000,    0.000000
  -44.700000,    0.000000,    0.526547,    0.000000,    0.000000
  -44.650000,    0.000000,    0.529384,    0.000000,    0.000000
  -44.600000,    0.000000,    0.532185,    0.000000,    0.000000
  -44.550000,    0.000000,    0.534955,    0.000000,    0.000000
  -44.500000,    0.000000,    0.537701,    0.000000,    0.000000
  -44.450000,    0.000000,    0.540436,    0.000000,    0.000000
  -44.400000,    0.000000,    0.543173,    0.000000,    0.000000
  -44.350000,    0.000000,    0.545921,    0.000000,    0.000000
  -44.300000,    0.000000,    0.548689,    0.000000,    0.000000
  -44.250000,    0.000000,    0.551478,    0.000000,    0.000000
  -44.200000,    0.000000,    0.554281,    0.000000,    0.000000
  -44.150000,    0.000000,    0.557086,    0.000000,    0.000000
  -44.100000,    0.000000,    0.559874,    0.000000,    0.000000
  -44.050000,    0.000000,    0.562621,    0.000000,    0.000000
  -44.000000,    0.000000,    0.565298,    0.000000,    0.000000
  -43.950000,    0.000000,    0.567878,    0.000000,    0.000000
  -43.900000,    0.000000,    0.570333,    0.000000,    0.000000
  -43.850000,    0.000000,    0.572637,    0.000000,    0.000000
  -43.800000,    0.000000,    0.574771,    0.000000,    0.000000
  -43.750000,    0.000000,    0.576720,    0.000000,    0.000000
  -43.700000,    0.000000,    0.578482,    0.000000,    0.000000
  -43.650000,    0.000000,    0.580059,    0.000000,    0.000000
  -43.600000,    0.000000,    0.581466,    0.000000,    0.000000
  -43.550000,    0.000000,    0.582722,    0.000000,    0.000000
  -43.500000,    0.000000,    0.583852,    0.000000,    0.000000
  -43.450000,    0.000000,    0.584885,    0.000000,    0.000000
  -43.400000,    0.000000,    0.585850,    0.000000,    0.000000
  -43.350000,    0.000000,    0.586775,    0.000000,    0.000000
  -43.300000,    0.000000,    0.587690,    0.000000,    0.000000
  -43.250000,    0.000000,    0.588625,    0.000000,    0.000000
  -43.200000,    0.000000,    0.589606,    0.000000,    0.000000
  -43.150000,    0.000000,    0.590661,    0.000000,    0.000000
  -43.100000,    0.000000,    0.591813,    0.000000,    0.000000
  -43.050000,    0.000000,    0.593081,    0.000000,    0.000000
  -43.000000,    0.000000,    0.594480,    0.000000,    0.000000
  -42.950000,    0.000000,    0.596021,    0.000000,    0.000000
  -42.900000,    0.000000,    0.597707,    0.000000,    0.000000
  -42.850000,    0.000000,    0.599540,    0.000000,    0.000000
  -42.800000,    0.000000,    0.601517,    0.000000,    0.000000
  -42.750000,    0.000000,    0.603628,    0.000000,    0.000000
  -42.700000,    0.000000,    0.605859,    0.000000,    0.000000
  -42.650000,    0.000000,    0.608191,    0.000000,    0.000000
  -42.600000,    0.000000,    0.610600,    0.000000,    0.000000
  -42.550000,    0.000000,    0.613060,    0.000000,    0.000000
  -42.500000,    0.000000,    0.615541,    0.000000,    0.000000
  -42.450000,    0.000000,    0.618015,    0.000000,    0.000000
  -42.400000,    0.000000,    0.620453,    0.000000,    0.000000
  -42.350000,    0.000000,    0.622826,    0.000000,    0.000000
  -42.300000,    0.000000,    0.625107,    0.000000,    0.000000
  -42.250000,    0.000000,    0.627269,    0.000000,    0.000000
  -42.200000,    0.000000,    0.629286,    0.000000,    0.000000
  -42.150000,    0.000000,    0.631137,    0.000000,    0.000000
  -42.100000,    0.000000,    0.632805,    0.000000,    0.000000
  -42.050000,    0.000000,    0.634280,    0.000000,    0.000000
  -42.000000,    0.000000,    0.635563,    0.000000,    0.000000
  -41.950000,    0.000000,    0.636664,    0.000000,    0.000000
  -41.900000,    0.000000,    0.637605,    0.000000,    0.000000
  -41.850000,    0.000000,    0.638423,    0.000000,    0.000000
  -41.800000,    0.000000,    0.639165,    0.000000,    0.000000
  -41.750000,    0.000000,    0.639891,    0.000000,    0.000000
  -41.700000,    0.000000,    0.640666,    0.000000,    0.000000
  -41.650000,    0.000000,    0.641559,    0.000000,    0.000000
  -41.600000,    0.000000,    0.642634,    0.000000,    0.000000
  -41.550000,    0.000000,    0.643942,    0.000000,    0.000000
  -41.500000,    0.000000,    0.645522,    0.000000,    0.000000
  -41.450000,    0.000000,    0.647390,    0.000000,    0.000000
  -41.400000,    0.000000,    0.649543,    0.000000,    0.000000
